User Query,Attribute Path,Path Length
"What career/job would best suit me with my experience, schooling, and interests?",[],0
How do I express to management that I am upset I got passed over for a project without coming off as jealous?,[],0
How do I push through my anxiety and ask for a raise?,[],0
"Do you have any advice or insight on choosing between a major in Health-Care Administration or Nursing, or pursuing public health?",[],0
"Is it worth studying to become bilingual, specifically learning Spanish, for my career in public relations?",[],0
How do you stay positive while on the job hunt?,[],0
How can I change my career from being a professor?,[],0
How can I make the most out of my career if I'm starting at 30?,[],0
What education paths and careers should I consider given my skills and experience?,[],0
What can I do given my confusing and complex work history?,[],0
How do I regain my confidence? How do people stay upbeat despite constant rejection?,[],0
What are some ideas for jobs with good pay that don't require a degree or much experience?,[],0
Should I join a company as an intern to build up my professional career in case things don't work out?,[],0
How can I efficiently eliminate the setback of a failed engagement hindering my job opportunities?,[],0
"Should I join a company and do jobs to have a resume for safety, or can I just showcase my freelance work when applying to good companies in the future?",[],0
